"subject" "activity" "meantBodyAccX" "stdtBodyAccX" "meantBodyAccY" "stdtBodyAccY" "meantBodyAccZ" "stdtBodyAccZ" "meantGravityAccX" "stdtGravityAccX" "meantGravityAccY" "stdtGravityAccY" "meantGravityAccZ" "stdtGravityAccZ" "meantBodyAccJerkX" "stdtBodyAccJerkX" "meantBodyAccJerkY" "stdtBodyAccJerkY" "meantBodyAccJerkZ" "stdtBodyAccJerkZ" "meantBodyGyroX" "stdtBodyGyroX" "meantBodyGyroY" "stdtBodyGyroY" "meantBodyGyroZ" "stdtBodyGyroZ" "meantBodyGyroJerkX" "stdtBodyGyroJerkX" "meantBodyGyroJerkY" "stdtBodyGyroJerkY" "meantBodyGyroJerkZ" "stdtBodyGyroJerkZ" "meantBodyAccMag" "stdtBodyAccMag" "meantGravityAccMag" "stdtGravityAccMag" "meantBodyAccJerkMag" "stdtBodyAccJerkMag" "meantBodyGyroMag" "stdtBodyGyroMag" "meantBodyGyroJerkMag" "stdtBodyGyroJerkMag" "meanfBodyAccX" "stdfBodyAccX" "meanfBodyAccY" "stdfBodyAccY" "meanfBodyAccZ" "stdfBodyAccZ" "meanfBodyAccJerkX" "stdfBodyAccJerkX" "meanfBodyAccJerkY" "stdfBodyAccJerkY" "meanfBodyAccJerkZ" "stdfBodyAccJerkZ" "meanfBodyGyroX" "stdfBodyGyroX" "meanfBodyGyroY" "stdfBodyGyroY" "meanfBodyGyroZ" "stdfBodyGyroZ" "meanfBodyAccMag" "stdfBodyAccMag" "meanfBodyAccJerkMag" "stdfBodyAccJerkMag" "meanfBodyGyroMag" "stdfBodyGyroMag" "meanfBodyGyroJerkMag" "stdfBodyGyroJerkMag"
"42" "7" "walking_upstairs" 0.248706923078431 -0.0275639005607843 -0.908170591176471 -0.654999822745098 0.252663085333333 -0.0478560509313726 -0.377845624098039 0.818592822941177 0.827524965490196 -0.428071833196078 -0.60780843627451 -0.402651553333333 0.542865128627451 0.448240979019608 0.341022132745098 -0.138778108029412 -0.74897270372549 -0.904868392352941 -0.501867855294118 0.384004958352941 -0.679966650784314 -0.739346785098039 0.043115495727451 -0.028232954045098 -0.708545217647059 -0.198074437978431 0.788854974901961 -0.300754177511765 0.0506496342 -0.239099165627451 -0.679004184117647 -0.719848634509804 -0.344714253333333 -0.17238515512549 0.355984350196078 -0.74320050372549 -0.900547530980392 -0.879310747254902 -0.958524201372549 -0.760310760196078 -0.949510237254902 -0.899745452156863 -0.811962727254902 -0.796564585882353 -0.62755547372549 0.0971318494627451 -0.902505221372549 -0.929794420196078 -0.929641800392157 -0.680305120784314 -0.408150266666667 -0.368636961470588 -0.544226099411765 -0.612205389019608 -0.38482856422549 -0.792520029803922 -0.957239292156863 -0.971736573921569 -0.964559957843137 -0.938437498431373 0.356991520980392 -0.684922245098039 -0.478397483784314 -0.533982945882353 -0.740128449607843 -0.831031832352941
"43" "8" "laying" 0.261254282907407 -0.0212281733881481 -0.994245625740741 -0.982990619444444 -0.131099271444444 0.139132470214815 0.715160026111111 -0.377902831666667 0.676381431851852 -0.440071388951852 -0.96608757462963 -0.97585190462963 -0.607829054944445 -0.695476420259259 0.0907017957344445 0.00535361206851852 -0.993757744444444 -0.995960173518519 0.229432629848148 -0.186118381257407 -0.97075294537037 -0.984172251111111 0.183655010768519 0.159033998888889 -0.984411207777778 -0.935308633888889 -0.367739031138889 0.0635689576111111 -0.0982252511592593 -0.924253348518518 -0.966103147962963 -0.988250331111111 -0.950777089074074 -0.941832678518518 -0.727589066875926 -0.849462366018519 -0.99652955962963 -0.993338786481481 -0.992281018148148 -0.987076675925926 -0.995145852777778 -0.980337827222222 -0.98618956 -0.96779749962963 0.120248739635185 -0.467391794648148 -0.998859436111111 -0.998874428518518 -0.999078210925926 -0.998100852037037 -0.967461239074074 -0.967846360740741 -0.965050602962963 -0.967326912592593 -0.602140666462963 -0.998936908703704 -0.999443562037037 -0.999240555925926 -0.999047584444444 -0.998217175 -0.755747395111111 -0.828863345574074 -0.821062733111111 -0.944528950555556 -0.975220707777778 -0.983660848148148
"44" "8" "sitting" 0.267491472934783 -0.00672550621304348 -0.988768364130435 -0.989008791086956 -0.0922311932217391 0.0939950770826087 0.264881990434783 0.844623529565217 0.591209617826087 -0.481143117847826 -0.985285807173913 -0.987237907391304 -0.711037225217391 -0.756045920869565 0.00523427558076087 -0.0547396987173913 -0.996193492173913 -0.996699797608696 0.0495950662608696 -0.110147000217391 -0.98656367326087 -0.980264225869565 0.263277402391304 0.19178051923913 -0.982021496521739 -0.952139704347826 -0.479536462995652 0.0941663273043478 -0.0436900710643478 -0.93268224326087 -0.986177484130435 -0.991191300869565 -0.945343503043478 -0.951944098478261 -0.757610524782609 -0.859747545652174 -0.999498462391304 -0.999509394565217 -0.986878552391304 -0.977755203043478 -0.998628910652174 -0.995043868478261 -0.98218891326087 -0.98704727826087 0.00883768081521739 -0.489353350978261 -0.999577065434783 -0.999539661521739 -0.999308551521739 -0.99930869673913 -0.961798676956522 -0.985339301521739 -0.989009351086957 -0.986040883913043 -0.355820012826087 -0.999613215652174 -0.999892796086956 -0.999895282173913 -0.999135307826087 -0.99799563826087 -0.816421810884783 -0.890554722391304 -0.722714043130435 -0.965806789347826 -0.987132804130435 -0.992402102826087
"45" "8" "standing" 0.279620986111111 -0.0148113067148148 -0.996309967222222 -0.973342807222222 -0.148519282783333 0.200041163998889 -0.0856609333148148 0.972215735185185 0.534724541111111 -0.482088940333333 -0.982610899259259 -0.990784454259259 -0.779689115925926 -0.6838478365 -0.00423374629259259 -0.0219671978203704 -0.998832712222222 -0.995496537407407 0.211954737555556 -0.202162065027778 -0.98421424 -0.98614617962963 0.127267571301852 0.215981603498148 -0.981350936481482 -0.953762884074074 -0.487980938518519 0.0934983157407407 -0.12565195452037 -0.952848496851852 -0.982916530555556 -0.988788209259259 -0.950079067777778 -0.944260456962963 -0.747394552092593 -0.712066905222222 -0.999363189444444 -0.999659651296296 -0.993814867962963 -0.990836498888889 -0.996947243888889 -0.9899758 -0.986364168888889 -0.983568732592593 0.0692831244296296 -0.540978326481481 -0.999476973888889 -0.999766498518519 -0.999406631851852 -0.999207628518519 -0.975512276666667 -0.974200997592593 -0.981489473333333 -0.981943934074074 -0.480375971777778 -0.999077615185185 -0.999783801851852 -0.999545722037037 -0.999453292222222 -0.998875238703704 -0.808470698905556 -0.821200510722222 -0.800384140481481 -0.964564224074074 -0.982941726851852 -0.986334158888889
"46" "8" "walking" 0.27468631 -0.0186628865310417 -0.628765166458333 -0.63982865 0.191919769041667 0.00822197042708334 -0.183559911354167 0.924855462083333 0.739518877916667 -0.0200049603477083 -0.383200596479167 -0.20467082399375 0.623474489166667 0.635778907916667 0.367506569208333 0.0235088228254167 -0.685200377291667 -0.690933010208333 -0.457106679583333 0.3933343535 -0.512061365208333 -0.490406149375 0.211797106322917 0.321139676170833 -0.657027362708333 0.0516786278104167 0.847238615 -0.13223868001875 -0.326515998729167 -0.00310243820125 -0.517830148333333 -0.428603653083333 0.370102737083333 -0.1921226524625 0.492697898541667 -0.743279566041667 -0.875015643541667 -0.856304633958333 -0.776434410979167 -0.0367836823 -0.883547737291667 -0.844704125625 -0.577650242727083 -0.7349539650625 -0.2474853992125 -0.0927467873 -0.856347844375 -0.897457098958333 -0.670585186875 -0.695821146041667 -0.132902199479167 -0.234252005895833 -0.340899322625 -0.3413328115 -0.519354019375 -0.751220924166667 -0.897389924583333 -0.91762257125 -0.909727462291667 -0.877505457083333 0.58725887875 -0.521551720833333 -0.7236211375 -0.301241848645833 -0.636896369375 -0.70661464625
"47" "8" "walking_downstairs" 0.283484089210526 -0.0211058674973684 -0.645007873684211 -0.413861743684211 0.256095670657895 -0.14524020965 -0.127803957115789 0.916652203157895 0.692537812631579 -0.1128824241 -0.0135136269 0.303683080731579 0.623478610789474 0.606782398157895 -0.0104686364763158 -0.121189625973684 -0.639423744736842 -0.469535070078947 -0.274005584684211 0.324596813842105 -0.301323331947368 -0.233206172368421 0.241392751684211 0.255737185026316 -0.587810873421053 0.176599311818421 0.877744036315789 -0.0457554935013158 0.135326652060526 0.0993429744078947 -0.185031601447368 -0.276889442868421 0.391961834263158 0.1676137935 0.756027513421053 -0.707979622631579 -0.62087245618421 -0.581292591578947 -0.879668034473684 -0.149283250884737 -0.73558179868421 -0.700636976210526 -0.558318208368421 -0.605155335642105 -0.180391338523684 -0.335995324781579 -0.525566542552632 -0.740481727368421 -0.456312092421053 -0.524742713131579 0.0277498065176316 -0.302735102631579 -0.142926775831579 0.117428827686842 -0.794592635263158 -0.755501118421053 -0.736386953421053 -0.662631709473684 -0.846011515263158 -0.830770186315789 0.778185889473684 -0.588021777368421 -0.5849580345 -0.00036272967368421 -0.365534078394737 -0.480287887789474
"48" "8" "walking_upstairs" 0.258880152048781 -0.0282415136341463 -0.643675416341463 -0.427731899658537 0.124848813707317 -0.113905859114634 -0.169953859726829 0.856854192926829 0.775664738536585 -0.403036314146341 -0.447518179097561 -0.150063613097561 0.661048275853659 0.574334839268293 0.333008865609756 0.19270447595122 -0.699550159512195 -0.542926301707317 -0.315520890487805 0.238938123902439 -0.528627722682927 -0.528872318536585 0.126256230946098 0.253223463719512 -0.637812154634146 0.121026629195122 0.82389796195122 -0.0322171783780488 -0.109103119353659 0.166447991 -0.537294891219512 -0.534654886585366 0.302740624634146 0.0557624913829268 0.507071459756098 -0.746656172439024 -0.762173033902439 -0.755789924390244 -0.831501387097561 -0.090318110004878 -0.875517532439024 -0.809528969512195 -0.608885484878049 -0.726389876585366 -0.368783012195122 -0.254511719585366 -0.722819703414634 -0.861653525853659 -0.647645959804878 -0.542657043951219 0.16597418695122 -0.409955580780488 -0.263460951612195 -0.238702497036585 -0.268181159243902 -0.811173056585366 -0.894952398292683 -0.919269492439024 -0.813387779756098 -0.644415877178049 0.563303533414634 -0.692178300756098 -0.864175517804878 -0.229610952609756 -0.656227213902439 -0.667941296829268
"49" "9" "laying" 0.2591955368 -0.020526821662 -0.9969854562 -0.9957235514 -0.025407815818 0.1632805061118 0.9469567402 -0.5470816026 0.743678469 -0.6311552108 -0.958562455 -0.9669566892 -0.46830483534 -0.55823594368 -0.104510308384 -0.013632036148 -0.9965180698 -0.9883611998 -0.03993581204 -0.06359485624 -0.9587561398 -0.970940964 0.235049503748 0.153458569714 -0.9810389142 -0.9308684376 -0.177677680106 -0.081433346092 -0.17310916842 -0.9071250998 -0.953870535 -0.9832372978 -0.9285935844 -0.940875589 -0.61147636338 -0.9212903224 -0.9965686426 -0.996048892 -0.9970865232 -0.9932001984 -0.9984320062 -0.9978004784 -0.9794936724 -0.971983335 -0.094374360132 -0.43256303076 -0.9989011844 -0.999288341 -0.999044448 -0.9988540488 -0.9598150092 -0.9463891504 -0.9261020526 -0.9468324516 -0.7265809608818 -0.998004997 -0.9991895606 -0.9994485674 -0.9994713182 -0.9992375432 -0.6151604708 -0.9213793098 -0.621387831818 -0.9186053356 -0.95680315 -0.9751072414
"50" "9" "sitting" 0.24832674354 -0.02701677698 -0.9878044726 -0.9359776545 -0.001867134444 0.0884910088662 0.100739290148 0.9225026374 0.5753406736 -0.6192955834 -0.9618894376 -0.9704522674 -0.54112092834 -0.53927231438 -0.0872141293 -0.042328876778 -0.9964140436 -0.985791169 -0.063399460032 -0.059702102272 -0.9721559888 -0.9574833722 0.200039740296 0.055316519244 -0.975876654 -0.8933617176 -0.1749657126 -0.16488504456 -0.124840094398 -0.9032355368 -0.9643486286 -0.9782134148 -0.8990739126 -0.8685273156 -0.5041879353 -0.6374193546 -0.9987462028 -0.9989164638 -0.9952718796 -0.9712883234 -0.9961417218 -0.9847944792 -0.9829009294 -0.9702639622 -0.267665734806 -0.40329066078 -0.9990371312 -0.999564218 -0.998815203 -0.9931095906 -0.940312313 -0.9618360162 -0.9552451484 -0.9620125526 -0.52356899902 -0.9983316878 -0.9994446818 -0.9994291476 -0.9989179754 -0.9987176976 -0.59792468598 -0.9131034482 -0.63044777698 -0.9344377378 -0.9677225652 -0.979281428
"51" "9" "standing" 0.282310057333333 -0.0200454954022222 -0.997056425555556 -0.988928992444444 0.0161538101266667 0.101974812173333 0.0144807650666667 0.976995479777778 0.534069391555556 -0.521951580755556 -0.970584264666667 -0.971628996222222 -0.538325916466667 -0.622986992511111 -0.0745801372626667 -0.029183136346 -0.993435408 -0.995648709333333 -0.121888736104444 -0.00772802422666667 -0.977966499111111 -0.962601586666667 0.228118916338 -0.0445493962 -0.984965725555556 -0.945167482444444 -0.313198484037333 -0.0605748601288889 -0.101200527133333 -0.921030223111111 -0.966651197555556 -0.973713849111111 -0.942161581777778 -0.931253419555556 -0.616248924155556 -0.572759856977778 -0.999474486888889 -0.999443021777778 -0.998057874666667 -0.993557162222222 -0.998788721555556 -0.996938395555556 -0.975073305333333 -0.977728358666667 -0.128067958244444 -0.373243925333333 -0.999391580444444 -0.999096022444444 -0.998123296 -0.997927546 -0.941510336 -0.924738576444444 -0.935856214888889 -0.967201686 -0.654997710088889 -0.993112494444444 -0.999635939777778 -0.999805814444444 -0.998520328666667 -0.997458147111111 -0.704317258355556 -0.883524903555556 -0.665113909213333 -0.929769067777778 -0.967773989333333 -0.982123520888889
"52" "9" "walking" 0.278502842115385 -0.0180891971284423 -0.874143460384615 -0.598564053461539 0.235349369438462 -0.0641041002692308 -0.112445433396346 0.965118594038462 0.620835429807692 -0.0608665200711538 -0.409764526153846 -0.144142941961538 0.725883984807692 0.520712171346154 -0.123706675015385 -0.0808360598653846 -0.850757444038462 -0.851250396538462 -0.519767695384615 0.488796397634615 -0.600068501730769 -0.386652661538462 0.0474949712884615 0.154352146378846 -0.613354890192308 -0.0980840496143461 0.780980580192308 -0.135086341790385 -0.0645859088288462 -0.294542266826923 -0.620883290961538 -0.593213908326923 -0.220900728346154 -0.177600425134615 0.472912001923077 -0.730769226923077 -0.890848306730769 -0.854878281538462 -0.948884148653846 -0.676508916153846 -0.892937704230769 -0.884793751730769 -0.72441716 -0.812328619807692 -0.366570477826923 0.179261330969231 -0.867552709230769 -0.915474074038462 -0.865410094230769 -0.588448703461538 -0.240222512134615 -0.507404512692308 -0.463594526730769 -0.490190762884615 -0.569770381211538 -0.874383185961538 -0.938893268269231 -0.941014448846154 -0.933092614038462 -0.881331949230769 0.442093396538462 -0.462864717673077 -0.0195931503596154 -0.513797480384615 -0.593319222307692 -0.755628704230769
"53" "9" "walking_downstairs" 0.295923445 -0.0203994269075476 -0.870479396904762 -0.513666015619048 0.101750514107143 -0.0149266098619048 -0.063409148952381 0.941581258571429 0.794520822857143 -0.342892965 -0.359513362761905 -0.0168789911071429 0.521951127380952 0.507438481904762 -0.146625991952381 -0.0916383011071429 -0.757360119761905 -0.776636462142857 -0.280170998428571 0.208075885238095 -0.460937192619048 -0.343702570833333 0.0868982472309524 0.207067556195238 -0.635843008095238 0.145886357935714 0.845384942142857 -0.444364315 -0.133525867835714 -0.168921400633333 -0.479940495 -0.55163082452381 -0.213576623880952 -0.0120261382142857 0.574285844047619 -0.749615971666667 -0.718091746428571 -0.71596853547619 -0.902419965190476 -0.672412001666667 -0.841605268571429 -0.820048262380952 -0.777246029285714 -0.697216842119048 -0.330318261928571 -0.0470203306952381 -0.716702947380952 -0.814499154523809 -0.73987044 -0.564059437142857 -0.250686586719048 -0.423558773952381 -0.452401219119048 -0.369886899857143 -0.499389279261905 -0.815852986666667 -0.916394063571429 -0.945047537380952 -0.913210334047619 -0.903421316428571 0.660510125952381 -0.44170771452381 -0.155145848571429 -0.347540226666667 -0.492626788571429 -0.679522596904762
"54" "9" "walking_upstairs" 0.262436475714286 -0.0195101099975714 -0.900901655306122 -0.731676479795918 0.211744794897959 -0.0517615077265306 -0.247015680816327 0.908893524693878 0.720561719591837 -0.578748493061224 -0.647296002040816 -0.309042786918367 0.586267995918367 0.398260859387755 -0.150372255557143 -0.16396719 -0.705112786938776 -0.802559001428571 -0.538940800612245 0.33169591944898 -0.760541036938776 -0.682440761020408 0.152899699918204 0.0535345460836735 -0.719968008571429 -0.260727581428571 0.735769555714286 -0.209049032842857 -0.181009621142857 -0.0833234490061224 -0.761006690204082 -0.682513843469388 -0.335902906122449 -0.273693070110204 0.326704090489796 -0.676102697755102 -0.897017094693878 -0.898835016530612 -0.956989658367347 -0.730057528979592 -0.952493245510204 -0.909975020612245 -0.860401430204082 -0.826599998163265 -0.547022216326531 0.000883449875510203 -0.902203703061225 -0.938655716734694 -0.955047606122449 -0.772669438367347 -0.327698671183673 -0.361626377102041 -0.607563879183673 -0.627277913469388 -0.111462769530612 -0.77371627755102 -0.983554375306122 -0.985076887346939 -0.969019569591837 -0.947699185102041 0.411015871134694 -0.749472203265306 -0.592811698081633 -0.531482693877551 -0.832796076530612 -0.837205656734694
"55" "10" "laying" 0.280230574137931 -0.024294484137931 -0.992708561206897 -0.987558808793103 -0.097592643387931 0.130757623763793 -0.0299760153448276 -0.415941638448276 0.533507895362069 -0.237594309789655 -0.976256662586207 -0.979247219482759 -0.598722214827586 -0.655710499827586 0.0537799832775862 -0.019555937162069 -0.994775270344828 -0.992849221034483 0.1542225228 -0.136945460027586 -0.965694617758621 -0.977702786034483 0.267124947291379 0.17800118166569 -0.986447922241379 -0.956781819655172 -0.506061548965517 0.195823928034483 -0.161957723810345 -0.937590998793103 -0.959999521724138 -0.985019481551724 -0.9551597 -0.964514534655172 -0.777239303793103 -0.731924360948276 -0.998848470344828 -0.998625752758621 -0.997477215517241 -0.990749918275862 -0.997528900689655 -0.993128287068965 -0.984496162586207 -0.975082542068965 0.146112721943103 -0.278906093508621 -0.999570704482759 -0.999516506896552 -0.998793223103448 -0.998203996551724 -0.969755777241379 -0.96454456637931 -0.961579234655172 -0.959004082758621 -0.631809649862069 -0.995251231206897 -0.999013084827586 -0.999591433275862 -0.999103911724138 -0.998337975862069 -0.794412388091379 -0.884661117948276 -0.746607867810345 -0.937692642586207 -0.964784432758621 -0.970112008965517
"56" "10" "sitting" 0.270612056481481 -0.015042681852037 -0.989866418703704 -0.996959136296296 -0.131634714774074 0.117422348933333 0.199256420777778 0.805966876296296 0.549765430740741 -0.473409906688889 -0.988255803703704 -0.989942966666667 -0.742260761666667 -0.746660348 -0.12825041202037 -0.0432432176851852 -0.998149544074074 -0.997005038888889 0.12174247312963 -0.178390324074074 -0.990659834074074 -0.987128194444444 0.367354592977778 0.205810830987037 -0.99048532537037 -0.96075719962963 -0.576976512233333 0.112197746425926 -0.0833584458592593 -0.944202043703704 -0.991281284444444 -0.991351506296296 -0.939395525925926 -0.9718337 -0.822294663148148 -0.788530465925926 -0.999678892222222 -0.999631419074074 -0.985139098518519 -0.976494601666667 -0.999310045555556 -0.997732867962963 -0.98582572037037 -0.982841857037037 0.117530736503704 -0.4854874395 -0.999789214259259 -0.999845821481481 -0.999571635925926 -0.999381876666667 -0.96539546962963 -0.989712360740741 -0.989430911296296 -0.990516002222222 -0.183438816098148 -0.999775764814815 -0.999952471481481 -0.999915894444444 -0.998994306481481 -0.997776131481481 -0.845923054555556 -0.733077905 -0.780025093203704 -0.974459732592593 -0.992345018703704 -0.992077270185185
"57" "10" "standing" 0.276650300681818 -0.0155418603409091 -0.997165463409091 -0.994342438636364 -0.0829666066136364 0.116661699899773 0.0347141997136364 0.9714513925 0.343128399159091 -0.442755361431818 -0.9764306 -0.96911274 -0.531237219861364 -0.450010609068182 -0.0796386097136364 -0.0281854325604545 -0.995548473409091 -0.997290691590909 -0.0891614077136364 0.0132954239772727 -0.974360631136364 -0.961245861363636 0.159541174545455 0.137328887909091 -0.984909011818182 -0.951988907954545 -0.317952796227273 0.0398949952561364 -0.193682018699539 -0.929787259772727 -0.962786686590909 -0.979179836363636 -0.919964191136364 -0.948877243863636 -0.67802672 -0.49120234625 -0.997428847272727 -0.996469905227273 -0.998017425227273 -0.993136142272727 -0.998891290909091 -0.997633495227273 -0.970477006590909 -0.975553191136364 0.00562873853409091 -0.432248808802273 -0.997678652954545 -0.99813041 -0.997816321818182 -0.998589508409091 -0.950915730909091 -0.932273942727273 -0.945733623863636 -0.970569425454545 -0.643515014295455 -0.996082902727273 -0.999666774318182 -0.999667535681818 -0.999287210909091 -0.999053539772727 -0.682490868636364 -0.942006269545455 -0.684584117022727 -0.937786743409091 -0.968222577045455 -0.980690786136364
"58" "10" "walking" 0.278574076603774 -0.017022351190566 -0.810005310754717 -0.829563468490566 0.0787923187924528 -0.0159152819622642 0.0565184422264151 0.973857097358491 0.61630383 0.101902065939623 -0.511662905849057 -0.0556319089849057 0.717987906603774 0.588495595283019 -0.0975611775660377 0.0106894976215094 -0.831403675849057 -0.719379525283019 -0.311120032 0.325977256773585 -0.598135808679245 -0.309906514943396 0.112587127088679 0.193403905132075 -0.687548151886792 -0.127400912069811 0.805492454150943 0.0488762583797358 0.264758168075509 -0.156458730358491 -0.553860333962264 -0.452127613962264 -0.0213778451320755 -0.43247197245283 0.42639728 -0.696895920943396 -0.763175071698113 -0.785524922075472 -0.874899358679245 -0.604337638301887 -0.896890051509434 -0.896210302264151 -0.521958833098113 -0.721969744716981 0.0557990906603774 -0.0805457673849057 -0.73618488245283 -0.847604165283019 -0.44204386154717 -0.935272339811321 -0.108530029881132 -0.458292932830189 -0.286493147698113 -0.502562058301887 -0.748785083018868 -0.864643433207547 -0.962883984716981 -0.919601566603774 -0.905403554150943 -0.874768318867924 0.567247743773585 -0.884189978679245 -0.547734172264151 -0.412616909622642 -0.569645598679245 -0.724276750301887
"59" "10" "walking_downstairs" 0.290401594315789 -0.0200050770710526 -0.79611432 -0.690634855526316 0.0817178478552632 -0.107302694710526 0.0546430461289474 0.938309053947368 0.808709983421053 -0.229563556105263 -0.318188417289474 0.255722136315789 0.591516055526316 0.610843802368421 -0.143346476410526 -0.124839594289474 -0.670879345 -0.757642301842105 -0.336862325789474 0.377441194736842 -0.585385911578947 -0.192179849292105 0.150237593142105 0.179674179305263 -0.568109259736842 0.250843769394737 0.888916552368421 -0.202515453763158 0.103247672868421 -0.0238468037578947 -0.493140311315789 -0.479768723386842 -0.0104158895289474 -0.195945495605263 0.589287405263158 -0.735144308421053 -0.561460597421053 -0.595255758157895 -0.907841324210526 -0.482714186394737 -0.757691272894737 -0.763269638421053 -0.682964303236842 -0.667263478947368 0.0189821663447368 -0.157998640394737 -0.524070688421053 -0.707479408421053 -0.709328892894737 -0.814354737105263 0.0391366814342105 -0.339514358157895 -0.275693004784211 -0.392156289526316 -0.484228436789474 -0.76432186868421 -0.94007194131579 -0.915568242631579 -0.843137881578947 -0.768776486289474 0.719852957368421 -0.339382939210526 -0.391226715578947 -0.312347510289474 -0.569261371052632 -0.706166872368421
"60" "10" "walking_upstairs" 0.267121853404255 -0.0143854920340426 -0.805134564893617 -0.596021824042553 0.132195018640426 -0.0624723770659574 0.0475263205957447 0.937348127234043 0.724280785319149 -0.327754393829787 -0.607520480212766 -0.181765060444681 0.686533013191489 0.550345568510638 -0.256392092785106 0.0733447168425532 -0.697288620425532 -0.452797898085106 -0.310716429148936 0.257562829442553 -0.651426332340426 -0.513787600510638 0.135054850267234 0.243619322404255 -0.594446125319149 -0.0266623294757447 0.833944950638298 -0.0994981014042553 -0.0271347419574468 0.0438573846851064 -0.618807055744681 -0.513064542531915 -0.0216145403978723 -0.179095059821277 0.400703374255319 -0.76389841787234 -0.778640948510638 -0.753431265744681 -0.904699702553191 -0.494317520851064 -0.938362478723404 -0.912102891276596 -0.752048406595745 -0.747777895957447 -0.328583308468085 -0.333268645851064 -0.765024558510638 -0.864874007021277 -0.786637414680851 -0.79137127787234 -0.262763367170213 -0.34130162006383 -0.350933099808511 -0.50860758212766 -0.748026942340426 -0.773210140638298 -0.955184116595745 -0.958887778723404 -0.930317534255319 -0.903452429574468 0.52299990787234 -0.617021275957447 -0.710475794255319 -0.265371689148936 -0.723899590851064 -0.719986553191489
"61" "11" "laying" 0.280592970877193 -0.0176598052315789 -0.999313143157895 -0.99833016245614 -0.0752359298280702 0.0806464545650877 0.107499499631579 -0.097764695877193 0.566161274385965 -0.123674049487719 -0.982111784210526 -0.987310479122807 -0.730623988122105 -0.700837118649123 -0.31107749907193 -0.0191743840136842 -0.99891419754386 -0.997882687719298 0.132653961596491 -0.148482858614035 -0.988394416491228 -0.983520174912281 0.150042177108772 0.290068817614035 -0.99221891877193 -0.980621180175439 -0.650680080705263 0.219280666647368 -0.140573953387719 -0.952523752105263 -0.983216605263158 -0.991453541403509 -0.972683673859649 -0.970476367719298 -0.788518184385965 -0.809847199122807 -0.999082034912281 -0.998985322631579 -0.999724247192982 -0.998333239649123 -0.999272979824561 -0.999048396666667 -0.984439872631579 -0.982517347017544 0.0300169449866667 -0.503377472982456 -0.998891905263158 -0.999486324035088 -0.998847969473684 -0.999037143508772 -0.961434420701754 -0.982424585438596 -0.984469367192983 -0.988357180526316 -0.576217908298246 -0.999494056842105 -0.999846234561404 -0.999827259473684 -0.998932846666667 -0.997661169122807 -0.862499806491228 -0.748336357526316 -0.818521673359649 -0.967093356491228 -0.985193181578947 -0.989397777017544
"62" "11" "sitting" 0.276590197358491 -0.0149195616754717 -0.993810610377359 -0.997444678867925 -0.0852650724358491 0.103549418471698 0.186351602245283 0.889230720188679 0.567964229056604 -0.375363589269811 -0.983441609622641 -0.98213248490566 -0.641102450943396 -0.616174184679245 -0.162877830877358 -0.0399984915849057 -0.999037073018868 -0.999429235660377 0.0284508775264151 -0.0858312394113208 -0.988585078490566 -0.977038401886792 0.218645056637736 0.178875984498113 -0.988038094716981 -0.961970763773585 -0.459272834981132 0.114262158664151 -0.0784679427062264 -0.951884472075472 -0.987063887169811 -0.990023518867925 -0.936392846037736 -0.97059421490566 -0.767976449245283 -0.720024345924528 -0.99967963 -0.999546068679245 -0.990275356226415 -0.985090653396226 -0.99940375245283 -0.998526988113208 -0.983415003962264 -0.982876922830189 0.0755982625849057 -0.405930357503774 -0.999580250188679 -0.999620426603774 -0.999025769622642 -0.999491547924528 -0.954453821132075 -0.989189512641509 -0.988214927924528 -0.985056443773585 -0.495864362816981 -0.999836182830189 -0.999883638490566 -0.999918911886792 -0.999131536792453 -0.998067871509434 -0.784194254528302 -0.842550423037736 -0.595530601641509 -0.969799951132076 -0.985299800188679 -0.988010441886792
"63" "11" "standing" 0.277715562765957 -0.0171990886595745 -0.999164154680851 -0.999652064680851 -0.119266207714894 0.140963234780851 0.120286658765957 0.97420741212766 0.402284977106383 -0.387019210212766 -0.990132989574468 -0.993240818510638 -0.786529906170213 -0.681834948085106 -0.0949691380234043 -0.0293141521489362 -0.999522955531915 -0.999908933829787 0.127772499917021 -0.175723838808511 -0.995452499148936 -0.986768534255319 0.168715065553191 0.166637705773404 -0.992884902765957 -0.984853836595745 -0.623098258170213 0.172576480887234 -0.156079366780851 -0.979978011489362 -0.992381822340425 -0.988948297021277 -0.969280915957447 -0.986423942978723 -0.870921304680851 -0.643102265042553 -0.999847597234043 -0.999792338510638 -0.999177391702128 -0.998086677659574 -0.999763767021277 -0.999725161914894 -0.986292637234043 -0.985324915106383 0.120740566368085 -0.490393458085106 -0.99978818106383 -0.999875562340426 -0.999584114468085 -0.999791357234043 -0.980762968085106 -0.981009115744681 -0.986433646382979 -0.994811842553191 -0.580155864212766 -0.999582839361702 -0.999986640212766 -0.99998570893617 -0.999767891702128 -0.999482074468085 -0.899958914468085 -0.809244313617021 -0.82787898106383 -0.982576519787234 -0.993161958297872 -0.993387972553191
